time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,-1.9389105211436821,2.992004704922181,23.876879209966887,0.18571556459285432,0.15620677496054025,0.0,-2.3048008774173634,2.593793790907685,5.428185933246017,0.15668576047851415,0.06153830141032887,0.0,428.73061041164334,430.8110090639521,427.9934089050751,429.3653994461563
3.720000000000003,-2.080205430264373,3.150985283209509,24.203115952423992,0.19512894669220415,0.16004589780354905,0.0,-2.405349080355104,2.7062872479556415,5.445777773514657,0.15729397250204896,0.06847622374081229,0.0,451.9276173544747,452.48950449799656,450.6967009974504,450.7687979727154
3.780000000000003,-2.2275092431976637,3.316752003468492,24.529734601166844,0.20461632802815366,0.16436916271497282,0.0,-2.5051408438655263,2.8199817122103985,5.441002999441848,0.159729551012814,0.07838842650018872,0.0,445.15762327292254,445.97212362824314,445.43602220277097,445.6588259259516
3.840000000000003,-2.3813037738452225,3.49000833512205,24.858465714553294,0.21416809970409556,0.16878812989254932,0.0,-2.62171440901312,2.9559537944407186,5.515679216907484,0.15810902629016566,0.06191653871597193,0.0,473.1632490602417,471.89699030816405,471.24836499168634,471.1455377188587
3.900000000000003,-2.541897934499344,3.671238139597033,25.189969304722034,0.2233896178109358,0.17200406078685937,0.0,-2.731718481485852,3.085721747741245,5.533744612589698,0.1429576359385222,0.026546280864942522,0.0,458.0765396573098,455.2561527896685,456.34647612181305,455.1566826390444
3.960000000000003,-2.70898297009926,3.8601852140889816,25.52154362852932,0.23154240117389868,0.17429173338693627,0.0,-2.837965800943884,3.2131044921205754,5.518273556149731,0.11542870638696102,0.054687455986343864,0.0,446.18936253654215,448.48207667724574,447.3630552435345,445.1318326391362
4.020000000000002,-2.88193032226088,4.056152892345133,25.84901797665188,0.23840106183065313,0.17705104850658238,0.0,-2.9272825604174866,3.319626068928502,5.397706489942947,0.11197856246857217,0.016350259282201643,0.0,414.0747676236113,410.68864516636273,411.67211106422906,411.3794192643791
4.080000000000001,-3.0610750886402958,4.259642571706174,26.1735290015507,0.24453843249308527,0.17825388598312575,0.0,-3.044292014949825,3.463762619675313,5.4186872984244125,0.06269859935939437,0.026570387512376552,0.0,458.60871378646857,459.41991065814955,461.48826396235427,457.58869113703685
4.14,-3.2469790463156136,4.471459751852828,26.497656281334223,0.24817716697801462,0.1801791118062921,0.0,-3.152697537164328,3.596970072055448,5.385298851395041,0.056188253607723664,0.04130856749098788,0.0,441.90486663948724,443.1187536702677,443.4627489458599,442.93013960787505
4.199999999999998,-3.4399701697236766,4.692025816372574,26.82258944246296,0.25105846439595236,0.18226346465123644,0.0,-3.280508070338548,3.7552431673257214,5.444982157653327,0.021895007540780036,0.0164571320583945,0.0,474.7030294567919,472.79216207564906,474.2856487205985,471.6449807619411
4.259999999999997,-3.64029288677268,4.921588329063854,27.149045615909706,0.2519284135820685,0.18305538959059753,0.0,-3.397025974729144,3.896738231804603,5.436572413908328,-0.007486042672973878,0.005721705724229924,0.0,453.5963605171173,452.73308888845133,454.6332754317854,452.2724037134849
4.319999999999996,-3.8469473363425517,5.158694313956461,27.47138463565209,0.2518708086866308,0.1843103165609996,0.0,-3.491693117830933,4.006747861833707,5.30849900243977,0.009646517202096087,0.040955962005586016,0.0,411.3381139074852,414.44754756057284,412.7475771948478,414.2572965081897
4.379999999999995,-4.0601455864261515,5.403471835535143,27.790302936005506,0.25294221080631907,0.18632436608569236,0.0,-3.6151303891080024,4.15231831203637,5.321630837186516,0.030613055520718024,0.011624764271965503,0.0,461.4655615372341,459.1442191454576,458.96420124663535,460.62558497083904
4.439999999999993,-4.280214327492172,5.656198878183959,28.106993590930955,0.2549226822714239,0.18681695111136598,0.0,-3.7206742895414053,4.2719574166031204,5.23484786415284,0.03741140623743647,0.00031331385813340067,0.0,427.87753827557447,426.913101370009,428.0412065037414,428.6199822553096
4.499999999999992,-4.506427800092061,5.915818646643353,28.41736914166192,0.2569435994644538,0.18678578429815218,0.0,-3.819959809232921,4.382135160085711,5.1113505554242575,0.024925641116029268,-0.0022394168364247807,0.0,414.3436525658937,414.11911798004917,415.70352204449324,414.608212458042
4.559999999999991,-4.739193864208808,6.182815097594234,28.723257839277323,0.2581495366071733,0.18755316564775093,0.0,-3.9390228648304393,4.517651384697258,5.084723252556734,0.00808228558588647,0.032684260045386306,0.0,445.8957741248379,448.7404118446424,447.6175504100719,446.244382583271
4.6199999999999894,-4.978808053435176,6.457472772062703,29.02582767271274,0.258555638411722,0.18945121888046312,0.0,-4.048402245264909,4.637494699153011,5.00104556010128,0.004001668214908504,0.029447231069173574,0.0,427.54562801684693,427.2700697109422,429.4708541356133,429.12440832171495
4.679999999999988,-5.225461514980841,6.739854817640695,29.32550652653272,0.25911916979194416,0.19165239974868875,0.0,-4.173615927921078,4.775014134062115,4.987932831874113,0.018436924682175837,0.04822379996401289,0.0,451.7102485530093,453.22282780784815,450.6294655757252,451.79501578315933
4.739999999999987,-5.4808959674633675,7.032047826573099,29.63036206117749,0.26091580980592877,0.19461652490997583,0.0,-4.341020200874805,4.964332353263567,5.172304706104329,0.04642685151224968,0.05165952276310024,0.0,514.0326983839163,514.2773142211711,511.2399798172187,513.2309732423556
4.799999999999986,-5.7452313506682,7.333990805672191,29.94020456749669,0.26415987659760276,0.1976906812614283,0.0,-4.470471574684891,5.100412953196371,5.155308679744361,0.06611462709024098,0.05037533822713346,0.0,454.58220746429436,454.4808769498091,454.46109418547115,456.0386158048982
4.859999999999984,-6.016383626130556,7.642780753342784,30.244062291024118,0.2683751820617415,0.20076648664051344,0.0,-4.5683790108723725,5.1928248401916015,4.973809198455408,0.07745943276394257,0.05298231515667291,0.0,398.3762111448156,398.6166037409817,398.50719230822835,399.54752299808024
4.919999999999983,-6.294100177163394,7.957947577838662,30.539965510682112,0.2729269205383549,0.2036133006279135,0.0,-4.689202515738916,5.312896056172691,4.889498649473602,0.07246187200382402,0.03307920466862483,0.0,434.18557064189906,432.5134345781553,431.6329630868236,431.215594329528
4.979999999999982,-6.579581002592059,8.280932715592844,30.83286356662697,0.2772328850167298,0.20535860788215743,0.0,-4.827049841141753,5.45333875338859,4.873241029025279,0.07033764739120901,0.01959265505555376,0.0,456.15901432390456,455.08070437912227,455.46813619391787,455.3020003396632
5.0399999999999805,-6.873071121877691,8.611957370478894,31.123282760778096,0.2817577614192368,0.20643328972168007,0.0,-4.9561847976071975,5.580935695545668,4.807198019105125,0.08400635028863071,0.014317080161330077,0.0,439.8776656244851,439.44038662112405,439.857702190646,440.9929953724417
